moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,Unnamed: 13
2020-03-10,BR,Фьючерсный контракт на нефть BRENT,F,,73.0,34.0,515961.0,383394.0,-149487.0,233854.0,-0.22464,1.5638,
2020-03-17,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6921.0,2395.0,104718.0,244128.0,13796.0,13.0,0.15173,5e-05,
2020-03-17,BR,Фьючерсный контракт на нефть BRENT,F,,84.0,32.0,268288.0,128878.0,6253.0,20036.0,0.02386,0.18408,
2020-03-24,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7678.0,3597.0,166477.0,272545.0,26505.0,-7182.0,0.18936,-0.02568,
2020-03-24,BR,Фьючерсный контракт на нефть BRENT,F,,86.0,40.0,243284.0,137216.0,-54572.0,-20885.0,-0.18322,-0.1321,
2020-03-31,BR,Фьючерсный контракт на нефть BRENT,F,1.0,8766.0,3450.0,158233.0,345448.0,35532.0,-21316.0,0.28958,-0.05812,
2020-03-31,BR,Фьючерсный контракт на нефть BRENT,F,,91.0,37.0,322931.0,135716.0,-45094.0,11754.0,-0.12253,0.09482,
2020-04-07,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6672.0,4531.0,134410.0,1471577.0,2588.0,327001.0,0.01963,0.2857,
2020-04-07,BR,Фьючерсный контракт на нефть BRENT,F,,66.0,56.0,1472030.0,134863.0,394461.0,70048.0,0.36607,1.0807,
2020-04-14,BR,Фьючерсный контракт на нефть BRENT,F,1.0,10648.0,3355.0,120868.0,2466695.0,-32440.0,75870.0,-0.2116,0.03173,
2020-04-14,BR,Фьючерсный контракт на нефть BRENT,F,,90.0,55.0,2615322.0,269495.0,104088.0,-4222.0,0.04145,-0.01542,
2020-04-21,BR,Фьючерсный контракт на нефть BRENT,F,1.0,10469.0,2972.0,150177.0,335448.0,-54724.0,-2084215.0,-0.26708,-0.86137,
2020-04-21,BR,Фьючерсный контракт на нефть BRENT,F,,81.0,49.0,880776.0,695505.0,-1564472.0,465019.0,-0.6398,2.0176,
2020-04-28,BR,Фьючерсный контракт на нефть BRENT,F,,86.0,47.0,640074.0,512608.0,-64592.0,-46944.0,-0.09166,-0.0839,
2020-04-28,BR,Фьючерсный контракт на нефть BRENT,F,1.0,9565.0,3777.0,165190.0,292656.0,8675.0,-8973.0,0.05543,-0.02975,
2020-05-05,BR,Фьючерсный контракт на нефть BRENT,F,,74.0,44.0,222719.0,211098.0,22382.0,134908.0,0.11172,1.7707,
2020-05-05,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5818.0,4978.0,160243.0,171864.0,69493.0,-43033.0,0.76576,-0.20025,
2020-05-12,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7769.0,3118.0,90937.0,214991.0,-15039.0,23916.0,-0.14191,0.12517,
2020-05-12,BR,Фьючерсный контракт на нефть BRENT,F,,83.0,39.0,184104.0,60050.0,21642.0,-17313.0,0.13321,-0.22379,
2020-05-19,BR,Фьючерсный контракт на нефть BRENT,F,,67.0,62.0,549778.0,56848.0,42501.0,3990.0,0.08378,0.07549,
2020-05-19,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6332.0,5432.0,177354.0,670284.0,-27350.0,11161.0,-0.13361,0.01693,
2020-05-26,BR,Фьючерсный контракт на нефть BRENT,F,,68.0,56.0,717435.0,53830.0,54166.0,-7247.0,0.08167,-0.11865,
2020-05-26,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6523.0,5090.0,150510.0,814115.0,-33458.0,27955.0,-0.18187,0.03556,
2020-06-02,BR,Фьючерсный контракт на нефть BRENT,F,,62.0,57.0,245503.0,17763.0,-38416.0,-4476.0,-0.13531,-0.20127,
2020-06-02,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5518.0,4498.0,167368.0,395108.0,31881.0,-2059.0,0.23531,-0.00518,
2020-06-09,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5940.0,4526.0,172970.0,766702.0,708.0,-15673.0,0.00411,-0.02003,
2020-06-09,BR,Фьючерсный контракт на нефть BRENT,F,,60.0,60.0,625806.0,32074.0,-15521.0,860.0,-0.0242,0.02755,
2020-06-16,BR,Фьючерсный контракт на нефть BRENT,F,,55.0,62.0,656272.0,31131.0,54602.0,-11092.0,0.09075,-0.2627,
2020-06-16,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5641.0,4854.0,212545.0,837686.0,-17114.0,48580.0,-0.07452,0.06156,
2020-06-23,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5465.0,6164.0,271476.0,909437.0,3804.0,26629.0,0.01421,0.03016,
2020-06-23,BR,Фьючерсный контракт на нефть BRENT,F,,62.0,78.0,672180.0,34219.0,17462.0,-5363.0,0.02667,-0.13549,
2020-06-30,BR,Фьючерсный контракт на нефть BRENT,F,,55.0,68.0,739327.0,78785.0,35070.0,17461.0,0.0498,0.28473,
2020-06-30,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5400.0,5449.0,204277.0,864819.0,-32489.0,-14880.0,-0.13722,-0.01691,
2020-07-07,BR,Фьючерсный контракт на нефть BRENT,F,,61.0,71.0,662856.0,21086.0,92233.0,5863.0,0.16164,0.38514,
2020-07-07,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4642.0,5857.0,200772.0,842542.0,12888.0,99258.0,0.0686,0.13354,
2020-07-14,BR,Фьючерсный контракт на нефть BRENT,F,,57.0,79.0,666706.0,67543.0,-31334.0,11437.0,-0.04489,0.20385,
2020-07-14,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4380.0,5902.0,230536.0,829699.0,16082.0,-26689.0,0.07499,-0.03116,
2020-07-21,BR,Фьючерсный контракт на нефть BRENT,F,,64.0,78.0,618237.0,84096.0,-76572.0,18531.0,-0.11021,0.28264,
2020-07-21,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4220.0,6756.0,297718.0,831859.0,87964.0,-7139.0,0.41937,-0.00851,
2020-07-28,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4933.0,5093.0,189420.0,887645.0,21913.0,-68975.0,0.13082,-0.0721,
2020-07-28,BR,Фьючерсный контракт на нефть BRENT,F,,62.0,65.0,754558.0,56333.0,-84169.0,6719.0,-0.10035,0.13543,
2020-08-04,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3565.0,4925.0,190974.0,872587.0,-1247.0,-7148.0,-0.00649,-0.00813,
2020-08-04,BR,Фьючерсный контракт на нефть BRENT,F,,46.0,62.0,699737.0,18124.0,-3563.0,2338.0,-0.00507,0.14811,
2020-08-11,BR,Фьючерсный контракт на нефть BRENT,F,,50.0,63.0,657653.0,21262.0,-17996.0,4382.0,-0.02664,0.2596,
2020-08-11,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4628.0,4706.0,235489.0,871880.0,10358.0,-12020.0,0.04601,-0.0136,
2020-08-18,BR,Фьючерсный контракт на нефть BRENT,F,,63.0,53.0,715686.0,32845.0,-28309.0,13425.0,-0.03805,0.6913,
2020-08-18,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4537.0,4394.0,172878.0,855719.0,7932.0,-33802.0,0.04809,-0.038,
2020-08-25,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3455.0,5812.0,255563.0,868879.0,69819.0,-56547.0,0.37589,-0.0611,
2020-08-25,BR,Фьючерсный контракт на нефть BRENT,F,,51.0,64.0,682510.0,69194.0,-107282.0,19084.0,-0.13584,0.38084,
2020-09-01,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3552.0,3104.0,189111.0,462892.0,13577.0,323323.0,0.07735,2.3166,
2020-09-01,BR,Фьючерсный контракт на нефть BRENT,F,,53.0,44.0,282932.0,9151.0,218245.0,-91501.0,3.3739,-0.90908,
2020-09-08,BR,Фьючерсный контракт на нефть BRENT,F,,68.0,35.0,976996.0,27782.0,-23121.0,9055.0,-0.02312,0.48353,
2020-09-08,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7641.0,2462.0,71836.0,1021050.0,-21641.0,-53817.0,-0.23151,-0.05007,
2020-09-15,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7728.0,3070.0,99648.0,957808.0,21596.0,-23899.0,0.27669,-0.02434,
2020-09-15,BR,Фьючерсный контракт на нефть BRENT,F,,95.0,35.0,906473.0,48313.0,-41895.0,3600.0,-0.04418,0.08051,
2020-09-22,BR,Фьючерсный контракт на нефть BRENT,F,,71.0,48.0,764223.0,38052.0,-7827.0,4110.0,-0.01014,0.12109,
2020-09-22,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5472.0,4327.0,131848.0,858019.0,-14548.0,-26485.0,-0.09937,-0.02994,
2020-09-29,BR,Фьючерсный контракт на нефть BRENT,F,,64.0,46.0,812641.0,61056.0,73858.0,-4306.0,0.09997,-0.06588,
2020-09-29,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5677.0,3373.0,90939.0,842524.0,-25688.0,52476.0,-0.22026,0.06642,
2020-10-06,BR,Фьючерсный контракт на нефть BRENT,F,,50.0,52.0,389615.0,37179.0,-51813.0,-16369.0,-0.11738,-0.30569,
2020-10-06,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3341.0,5604.0,220308.0,572744.0,32894.0,-2550.0,0.17552,-0.00443,
2020-10-13,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4044.0,5192.0,199584.0,681103.0,31028.0,-55284.0,0.18408,-0.07507,
2020-10-13,BR,Фьючерсный контракт на нефть BRENT,F,,69.0,46.0,534295.0,52776.0,-69781.0,16531.0,-0.11552,0.45609,
2020-10-20,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3963.0,4766.0,155075.0,737181.0,-17492.0,62325.0,-0.10136,0.09235,
2020-10-20,BR,Фьючерсный контракт на нефть BRENT,F,,68.0,58.0,629716.0,47610.0,81179.0,1362.0,0.14799,0.02945,
2020-10-27,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5313.0,3663.0,145435.0,656075.0,8659.0,-127275.0,0.06331,-0.16248,
2020-10-27,BR,Фьючерсный контракт на нефть BRENT,F,,77.0,45.0,594090.0,83450.0,-127067.0,8867.0,-0.1762,0.11889,
2020-11-03,BR,Фьючерсный контракт на нефть BRENT,F,,48.0,40.0,364226.0,44990.0,-63576.0,4186.0,-0.14861,0.10259,
2020-11-03,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4070.0,3877.0,159465.0,478701.0,24187.0,-43575.0,0.17879,-0.08343,
2020-11-10,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3228.0,5472.0,230319.0,383705.0,2497.0,1359.0,0.01096,0.00355,
2020-11-10,BR,Фьючерсный контракт на нефть BRENT,F,,53.0,45.0,197371.0,43985.0,-2162.0,-1024.0,-0.01084,-0.02275,
2020-11-17,BR,Фьючерсный контракт на нефть BRENT,F,,54.0,53.0,308582.0,28543.0,42124.0,-9613.0,0.15809,-0.25194,
2020-11-17,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4024.0,5338.0,172034.0,452073.0,-35940.0,15797.0,-0.17281,0.03621,
2020-11-24,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3302.0,7376.0,345948.0,407381.0,80747.0,841.0,0.30447,0.00207,
2020-11-24,BR,Фьючерсный контракт на нефть BRENT,F,,48.0,64.0,163631.0,102198.0,-24648.0,55258.0,-0.13091,1.1772,
2020-12-01,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2972.0,4108.0,199794.0,498273.0,-65974.0,22411.0,-0.24824,0.0471,
2020-12-01,BR,Фьючерсный контракт на нефть BRENT,F,,35.0,53.0,317104.0,18625.0,-61573.0,-149958.0,-0.1626,-0.88952,
2020-12-08,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4216.0,4926.0,214329.0,501209.0,-10858.0,-4702.0,-0.04822,-0.00929,
2020-12-08,BR,Фьючерсный контракт на нефть BRENT,F,,53.0,46.0,307171.0,20291.0,9627.0,3471.0,0.03235,0.20636,
2020-12-15,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3802.0,5858.0,269247.0,479863.0,33533.0,-41424.0,0.14226,-0.07946,
2020-12-15,BR,Фьючерсный контракт на нефть BRENT,F,,49.0,61.0,241424.0,30808.0,-57036.0,17921.0,-0.1911,1.3906,
2020-12-22,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3065.0,5737.0,245529.0,471140.0,-2630.0,11484.0,-0.0106,0.02498,
2020-12-22,BR,Фьючерсный контракт на нефть BRENT,F,,46.0,57.0,257032.0,31421.0,14315.0,201.0,0.05898,0.00644,
2020-12-29,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2994.0,5102.0,213131.0,457779.0,-28088.0,-15435.0,-0.11644,-0.03262,
2020-12-29,BR,Фьючерсный контракт на нефть BRENT,F,,62.0,62.0,319926.0,75278.0,29719.0,17066.0,0.10241,0.29317,
2021-01-05,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2730.0,4709.0,158383.0,79191.0,60478.0,-20775.0,0.61772,-0.20782,
2021-01-05,BR,Фьючерсный контракт на нефть BRENT,F,,56.0,53.0,38410.0,117602.0,-15280.0,65973.0,-0.2846,1.2778,
2021-01-12,BR,Фьючерсный контракт на нефть BRENT,F,,51.0,79.0,302850.0,19612.0,247295.0,-146176.0,4.4514,-0.8817,
2021-01-12,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3344.0,5619.0,206183.0,489421.0,13188.0,406659.0,0.06833,4.9136,
2021-01-19,BR,Фьючерсный контракт на нефть BRENT,F,,49.0,72.0,371337.0,39381.0,-2969.0,9068.0,-0.00793,0.29915,
2021-01-19,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3788.0,5397.0,204048.0,536004.0,25503.0,13466.0,0.14284,0.02577,
2021-01-26,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3389.0,5637.0,220857.0,499786.0,12152.0,-9130.0,0.05823,-0.01794,
2021-01-26,BR,Фьючерсный контракт на нефть BRENT,F,,49.0,81.0,365132.0,86203.0,13710.0,34992.0,0.03901,0.68329,
2021-02-02,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3278.0,6218.0,264546.0,91873.0,116272.0,-6234.0,0.78417,-0.06354,
2021-02-02,BR,Фьючерсный контракт на нефть BRENT,F,,46.0,52.0,95056.0,267729.0,-28440.0,94066.0,-0.23029,0.54166,
2021-02-09,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3682.0,6834.0,288624.0,539142.0,-15341.0,5263.0,-0.05047,0.00986,
2021-02-09,BR,Фьючерсный контракт на нефть BRENT,F,,42.0,65.0,264048.0,13530.0,18036.0,-2568.0,0.07331,-0.15952,
2021-02-16,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3512.0,7334.0,295432.0,307035.0,-25832.0,-213500.0,-0.08041,-0.41015,
2021-02-16,BR,Фьючерсный контракт на нефть BRENT,F,,51.0,77.0,153173.0,141570.0,-73647.0,114021.0,-0.32469,4.1388,
2021-03-02,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3169.0,4841.0,143535.0,516090.0,-16189.0,3213.0,-0.10136,0.00626,
2021-03-02,BR,Фьючерсный контракт на нефть BRENT,F,,36.0,54.0,380753.0,8198.0,20090.0,688.0,0.0557,0.09161,
2021-03-09,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3962.0,5794.0,190976.0,524850.0,-54209.0,39097.0,-0.22109,0.08049,
2021-03-09,BR,Фьючерсный контракт на нефть BRENT,F,,52.0,54.0,361814.0,27940.0,93454.0,148.0,0.34824,0.00533,
2021-03-16,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4414.0,6097.0,195159.0,527409.0,12977.0,-19198.0,0.07123,-0.03512,
2021-03-16,BR,Фьючерсный контракт на нефть BRENT,F,,51.0,56.0,370470.0,38220.0,-26922.0,5253.0,-0.06775,0.15934,
2021-03-23,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5824.0,4636.0,110542.0,630371.0,-34979.0,47766.0,-0.24037,0.08199,
2021-03-23,BR,Фьючерсный контракт на нефть BRENT,F,,55.0,55.0,581735.0,61906.0,75117.0,-7628.0,0.14827,-0.1097,
2021-03-30,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4803.0,4938.0,152880.0,613480.0,-12333.0,53136.0,-0.07465,0.09483,
2021-03-30,BR,Фьючерсный контракт на нефть BRENT,F,,39.0,52.0,746716.0,286116.0,221195.0,155726.0,0.42091,1.1943,
2021-04-06,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4130.0,5346.0,150102.0,594129.0,45480.0,-47650.0,0.43471,-0.07425,
2021-04-06,BR,Фьючерсный контракт на нефть BRENT,F,,43.0,50.0,468991.0,24964.0,-86098.0,7032.0,-0.15511,0.39215,
2021-04-13,BR,Фьючерсный контракт на нефть BRENT,F,,49.0,61.0,450659.0,31176.0,15539.0,3933.0,0.03571,0.14437,
2021-04-13,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4561.0,5166.0,153567.0,573050.0,-14578.0,-2972.0,-0.0867,-0.00516,
2021-04-20,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4832.0,5681.0,195763.0,558376.0,-15493.0,475.0,-0.07334,0.00085,
2021-04-20,BR,Фьючерсный контракт на нефть BRENT,F,,46.0,61.0,413034.0,50421.0,23889.0,7921.0,0.06139,0.18638,
2021-04-27,BR,Фьючерсный контракт на нефть BRENT,F,,47.0,66.0,614798.0,240081.0,117939.0,182724.0,0.23737,3.1857,
2021-04-27,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5047.0,5489.0,183222.0,557939.0,39898.0,-24887.0,0.27838,-0.0427,
2021-05-04,BR,Фьючерсный контракт на нефть BRENT,F,,43.0,51.0,359631.0,61492.0,-235182.0,-131886.0,-0.39539,-0.68201,
2021-05-04,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2775.0,6285.0,228541.0,526680.0,59160.0,-44136.0,0.34927,-0.07732,
2021-05-11,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3748.0,5419.0,143649.0,572867.0,20395.0,-24644.0,0.16547,-0.04124,
2021-05-11,BR,Фьючерсный контракт на нефть BRENT,F,,54.0,67.0,464269.0,35051.0,-36831.0,8208.0,-0.0735,0.30578,
2021-05-18,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4110.0,6406.0,210668.0,577906.0,-16117.0,24210.0,-0.07107,0.04372,
2021-05-18,BR,Фьючерсный контракт на нефть BRENT,F,,65.0,61.0,425509.0,58271.0,44338.0,4011.0,0.11632,0.07392,
2021-05-25,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5260.0,7105.0,240940.0,591984.0,12899.0,-24089.0,0.05656,-0.0391,
2021-05-25,BR,Фьючерсный контракт на нефть BRENT,F,,61.0,61.0,492529.0,141485.0,10855.0,47843.0,0.02254,0.51091,
2021-06-01,BR,Фьючерсный контракт на нефть BRENT,F,,54.0,53.0,387086.0,46435.0,-35226.0,26412.0,-0.08341,1.3191,
2021-06-01,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4623.0,6127.0,220668.0,561319.0,70023.0,8385.0,0.46482,0.01516,
2021-06-08,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4853.0,7243.0,292425.0,566043.0,14903.0,-3948.0,0.0537,-0.00693,
2021-06-08,BR,Фьючерсный контракт на нефть BRENT,F,,51.0,64.0,394435.0,120817.0,1464.0,20315.0,0.00373,0.20214,
2021-06-15,BR,Фьючерсный контракт на нефть BRENT,F,,47.0,60.0,409713.0,185513.0,1234.0,29143.0,0.00302,0.18637,
2021-06-15,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4877.0,7826.0,323720.0,547920.0,30778.0,2869.0,0.10507,0.00526,
2021-06-22,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4020.0,7952.0,362146.0,547989.0,15630.0,12555.0,0.04511,0.02345,
2021-06-22,BR,Фьючерсный контракт на нефть BRENT,F,,38.0,69.0,391466.0,205623.0,-5576.0,-2501.0,-0.01404,-0.01202,
2021-06-29,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4252.0,7016.0,275768.0,547151.0,4082.0,-26161.0,0.01502,-0.04563,
2021-06-29,BR,Фьючерсный контракт на нефть BRENT,F,,47.0,56.0,408401.0,137018.0,-15855.0,14388.0,-0.03737,0.11733,
2021-07-06,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6043.0,4609.0,173983.0,456227.0,-104642.0,81927.0,-0.37557,0.21888,
2021-07-06,BR,Фьючерсный контракт на нефть BRENT,F,,55.0,47.0,322715.0,40471.0,76522.0,-110047.0,0.31082,-0.73112,
2021-07-13,BR,Фьючерсный контракт на нефть BRENT,F,,54.0,50.0,298090.0,100910.0,-21557.0,27345.0,-0.06744,0.37171,
2021-07-13,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4993.0,5749.0,218480.0,415660.0,24886.0,-24016.0,0.12855,-0.05462,
2021-07-20,BR,Фьючерсный контракт на нефть BRENT,F,,68.0,37.0,582557.0,47696.0,-16015.0,21727.0,-0.02676,0.83665,
2021-07-20,BR,Фьючерсный контракт на нефть BRENT,F,1.0,9391.0,3448.0,92671.0,627532.0,16502.0,-21240.0,0.21665,-0.03274,
2021-07-27,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4753.0,6768.0,250491.0,425296.0,-2672.0,-7160.0,-0.01055,-0.01656,
2021-07-27,BR,Фьючерсный контракт на нефть BRENT,F,,43.0,54.0,266147.0,91342.0,-8936.0,-4448.0,-0.03248,-0.04643,
2021-08-03,BR,Фьючерсный контракт на нефть BRENT,F,,50.0,40.0,437633.0,42464.0,60646.0,28600.0,0.16087,2.0629,
2021-08-03,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5489.0,5118.0,111224.0,506393.0,9959.0,42005.0,0.09835,0.09045,
2021-08-10,BR,Фьючерсный контракт на нефть BRENT,F,,51.0,42.0,441524.0,28216.0,-119398.0,-1314.0,-0.21286,-0.0445,
2021-08-10,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5949.0,5135.0,118085.0,531393.0,49046.0,-69038.0,0.71041,-0.11498,
2021-08-17,BR,Фьючерсный контракт на нефть BRENT,F,,66.0,39.0,535931.0,40264.0,-2517.0,-8725.0,-0.00467,-0.1781,
2021-08-17,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6924.0,4212.0,81337.0,577004.0,-8621.0,-2413.0,-0.09583,-0.00416,
2021-08-24,BR,Фьючерсный контракт на нефть BRENT,F,,44.0,53.0,373780.0,68520.0,-92300.0,-7334.0,-0.19803,-0.09669,
2021-08-24,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5876.0,6420.0,201246.0,506506.0,37056.0,-47910.0,0.22569,-0.08642,
2021-08-31,BR,Фьючерсный контракт на нефть BRENT,F,,38.0,56.0,402973.0,167820.0,-58899.0,-585.0,-0.12752,-0.00347,
2021-08-31,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4832.0,6489.0,179507.0,414660.0,9396.0,-48918.0,0.05523,-0.10552,
2021-09-07,BR,Фьючерсный контракт на нефть BRENT,F,,49.0,54.0,318096.0,25603.0,16463.0,132.0,0.05458,0.00518,
2021-09-07,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5114.0,5939.0,171442.0,463935.0,-4375.0,11956.0,-0.02488,0.02645,
2021-09-14,BR,Фьючерсный контракт на нефть BRENT,F,,52.0,60.0,295410.0,44939.0,9240.0,-13204.0,0.03229,-0.2271,
2021-09-14,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6253.0,6916.0,204830.0,455301.0,-11333.0,11111.0,-0.05243,0.02501,
2021-09-21,BR,Фьючерсный контракт на нефть BRENT,F,,49.0,60.0,266581.0,56768.0,4507.0,-92342.0,0.0172,-0.61929,
2021-09-21,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5561.0,7751.0,228751.0,438564.0,-68568.0,28281.0,-0.23062,0.06893,
2021-09-28,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4210.0,9668.0,298139.0,406456.0,-66384.0,16411.0,-0.18211,0.04207,
2021-09-28,BR,Фьючерсный контракт на нефть BRENT,F,,36.0,61.0,379967.0,271650.0,142798.0,60003.0,0.60209,0.28351,
2021-10-05,BR,Фьючерсный контракт на нефть BRENT,F,,42.0,54.0,225861.0,56268.0,9161.0,28957.0,0.04228,1.0603,
2021-10-05,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4126.0,8608.0,245790.0,415383.0,145.0,-19651.0,0.00059,-0.04517,
2021-10-12,BR,Фьючерсный контракт на нефть BRENT,F,,38.0,60.0,255743.0,19159.0,12925.0,-14651.0,0.05323,-0.43333,
2021-10-12,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5489.0,7479.0,209183.0,445767.0,-13066.0,14510.0,-0.05879,0.03365,
2021-10-19,BR,Фьючерсный контракт на нефть BRENT,F,,44.0,53.0,288273.0,74841.0,31681.0,37893.0,0.12347,1.0256,
2021-10-19,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6650.0,8259.0,230416.0,443848.0,6570.0,358.0,0.02935,0.00081,
2021-10-26,BR,Фьючерсный контракт на нефть BRENT,F,,52.0,54.0,542611.0,328813.0,253342.0,219902.0,0.8758,2.0191,
2021-10-26,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7796.0,8478.0,229088.0,442886.0,-15000.0,18440.0,-0.06145,0.04344,
2021-11-02,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6050.0,5337.0,153345.0,430417.0,-21715.0,25775.0,-0.12404,0.0637,
2021-11-02,BR,Фьючерсный контракт на нефть BRENT,F,,36.0,65.0,288796.0,11724.0,48013.0,523.0,0.1994,0.04669,
2021-11-09,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7701.0,5295.0,163908.0,473268.0,53540.0,-13702.0,0.4851,-0.02814,
2021-11-09,BR,Фьючерсный контракт на нефть BRENT,F,,61.0,58.0,338114.0,28754.0,-64450.0,2792.0,-0.1601,0.10754,
2021-11-16,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7739.0,4604.0,190093.0,461788.0,21425.0,-32243.0,0.12702,-0.06527,
2021-11-16,BR,Фьючерсный контракт на нефть BRENT,F,,48.0,63.0,319784.0,48089.0,-28049.0,25619.0,-0.08064,1.1401,
2021-11-23,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5584.0,5292.0,211599.0,428567.0,52327.0,-52023.0,0.32854,-0.10825,
2021-11-23,BR,Фьючерсный контракт на нефть BRENT,F,,50.0,56.0,259400.0,42432.0,-103703.0,647.0,-0.2856,0.01548,
2021-11-30,BR,Фьючерсный контракт на нефть BRENT,F,,72.0,39.0,719678.0,118439.0,55864.0,19900.0,0.08416,0.20195,
2021-11-30,BR,Фьючерсный контракт на нефть BRENT,F,1.0,9594.0,2612.0,47806.0,649045.0,-7614.0,28350.0,-0.13739,0.04567,
2021-12-07,BR,Фьючерсный контракт на нефть BRENT,F,,51.0,48.0,395852.0,37248.0,-80740.0,5995.0,-0.16941,0.19182,
2021-12-07,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5096.0,5746.0,126117.0,484721.0,53028.0,-33707.0,0.72553,-0.06502,
2021-12-14,BR,Фьючерсный контракт на нефть BRENT,F,,54.0,49.0,437735.0,36139.0,32635.0,-3669.0,0.08056,-0.09217,
2021-12-14,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5154.0,6065.0,97446.0,499042.0,-19274.0,17030.0,-0.16513,0.03533,
2021-12-21,BR,Фьючерсный контракт на нефть BRENT,F,,49.0,44.0,509995.0,84968.0,-57831.0,14995.0,-0.10185,0.2143,
